,perma1,perma2,perma4,perma5,perma6,perma8,perma9,perma10,perma13,perma14,perma16,perma19,perma22,perma23,perma24,perma26,perma27,perma29,perma30,perma33,perma34,perma35,perma36,perma37,perma38,perma41,perma44,perma45,perma46,perma49,perma51,perma52,perma53,perma54,perma55,perma57,perma58,perma59
Mood_anxious,73.11994485690235,0.13152811242908188,36.521665711846346,69.25532808066309,3.5869255368674997,0.0,86.23701346933294,100.15029209263629,1.0007605197607958,0.000598515787059135,49.58420524370014,18.66220719875619,31.06068088587409,0.0,70.86829172320225,33.14998845679012,0.3078452474296551,104.06953981839732,0.20594776334120568,16.830203305764865,47.06636247072633,24.275111111111098,24.179819619738232,0.07783162995630066,5.630589858214476,0.4698216319403281,11.618941475990548,42.20420346434324,96.72858931023612,3.9763843605133866,51.037277285024636,58.2740262840919,1.0322972222222202,0.00031597852223544094,10.290607164532211,21.158380836030876,29.43783287785387,6.021243221725814
Sleep_wakeuptime,10.473358838383843,0.01905808353655697,1.1112669992122268,1.672163235763293,1.8252140428878907,0.0,8.676486559627694,8.41386583004904,1.2830002426150822,0.0028464458890634053,2.106762877116941,1.0070019524589195,0.6199380371375631,0.0,0.0,0.8014737037037064,0.0,6.003131084801626,0.0,0.4341613106144532,5.994213649903346,1.3154194444444383,4.0371746350005693e-17,0.0028356301916683873,1.5669049449041057,0.14547078253281773,1.3650204457861408,1.2404800696930833,1.6626820641593623,2.1173274116599687,0.0,0.0,0.8279270833333376,0.00017675365535861152,0.5109651219642958,2.360357745045749,2.2839750736226274,0.47051836351772064
Gratitude,3.1890449494949564,,0.9716146679595123,1.789116505885478,6.037838471026332,,3.2159031842426153,16.064250722498425,0.15676715591772283,0.00021490745999485757,9.586407560615156,15.950882703505313,1.1747913875888114,0.0,0.0,4.849964382716049,6.344131569286608e-17,17.59465160712497,0.0,3.5529516747058625,18.713233685156094,2.60036319444444,0.0,0.012636892990343292,0.08141951229251643,0.11103549683740083,2.9542642970019,,4.959314098722908,0.9092295376278865,2.7755575615628914e-17,0.0,0.4607562499999981,3.7165701486300784e-06,1.6612306641405896e-09,4.279941033499162,4.440892098500626e-16,2.0937555007696353
Breath_consistency,0.9508015656565675,0.0061850701585796156,1.4288181199715224,0.6752368021309942,6.791532305404795,0.0,4.899567351760864,0.13138542700288008,0.8595776790131168,0.0007455454240065821,4.267732527255031,17.168773913484014,2.1528258479570046,0.0,0.0,1.2333467901234605,0.0064375590953032235,12.14270791965438,0.021780947926733962,2.5652464731522975,3.7418622442086145,0.8720763888888907,0.0,0.0237974953391772,5.179614475196306,1.7721630173669283,3.713348701597103,3.3162988652973957,24.30659697063931,3.4976098954845622,1.6218557278492152,4.614102191251588,1.312247222222227,0.000289231926272309,2.2104006625056626e-09,4.972383431458224,4.694880699600422,2.009017781492988
Connect_satisfaction,0.8003030134680105,0.014868585822020785,20.252937000206664,0.49320234097610216,10.580904449758185,,2.91860815453537,6.405349794067202,0.18516436882696924,0.0004234283560753425,1.0157942237151394,5.089592366113715,1.4270821898146195,0.0,0.0,0.010186419753087084,2.040292830299257,7.714181969533022,0.5680975120712903,1.5095279469420197,0.8127429503907986,0.3279708333333314,0.6543430622973228,0.18032187905810368,1.0793361492082318,1.2878587085651817e-15,4.904732409309999,0.03340596711324246,5.183101244494065,1.6047491407001422,0.0,0.0,0.0,,7.14995361608079,0.9700609762208436,22.543525213079374,
Reflect_activetime,0.6137718434343471,0.020224304739824586,0.4235513607265319,0.8836482002755098,5.364267640729454,0.0,2.9587483096749927,3.3306690738754696e-16,0.13420664438355584,0.00015580627052659443,1.4068386098085186,0.0,0.5672863131086786,0.0,0.0,1.672297530864194,0.06927017789965578,3.697913014568372,0.0,1.0945956810199482,7.888970522537145,0.0,1.1045732955809502,0.03155343850117368,9.583341063799127,0.12596298369312275,0.8600009733268807,3.874268388696703,2.4269762515925155,2.1479419765120698,2.7755575615628914e-17,0.0,2.0402131944444393,0.0007286531392123323,2.6645352591003756e-16,5.277148166139008,5.304398895431303e-16,0.8708693189847072
Sleep_duration,0.6021953030302984,0.016082166417763836,3.143947310148707,1.8637166183317926,3.608807158274334,0.0,2.2565681179598633,1.1102230246251565e-16,0.3814777275527918,3.7827190433430644e-05,5.076686651955416,2.7831111831921738,2.2450177846674704,0.0,0.0,0.773754197530863,0.0,32.55384489093437,0.0,2.4414782380303075,2.7038118017866033,7.947222916666666,0.0,0.002971885525810735,1.3522185314185846,0.13928312607935645,3.727799634642867,1.0150094866374557,1.4768799841585425,4.646030039666073,0.0,0.0,8.548979861111112,0.0002782378713898112,0.9273059730783301,3.201562718463124,8.891796338721116,1.3313494602610763
past_day_exercise_mild,0.5915254377104364,0.14077348505446677,1.856761991127493,3.3253213916380973,5.594911496006255,0.0,1.0463585308839203,7.851781967391956,1.5999999999999965,0.009325299183294132,9.181181747352595,0.021278063312569033,2.58787395263512,0.8554797047719279,0.0,,0.26280629798703087,2.046076363763866,0.0,1.3568848284488095,3.207653368107345,0.42979236111110747,6.2264652043389015,0.04221374578342313,32.7236665703623,1.9123574826491856,6.489186494163336,0.8181219147993585,5.827899815273121,0.6042707237547496,9.483791372928758,1.1821992101903123,0.33030555555555957,0.0024506413127693386,4.957286978295005,5.043012228337405,6.550482195015412,1.8189790704421716
Diet_satisfaction,0.5508878619528587,0.0032285456688335872,1.073411470328706,0.5242687024489515,7.349475669788102,0.0,4.625480101926938,8.360571605054586,0.016571428571429403,0.005716496785486643,0.4307535568868499,12.40680289784044,1.673482480007732,0.0,0.0,,0.15658711911509252,22.786522134616504,0.0,3.061081024927082,1.9920027342042612,1.601051388888885,0.2609676200121511,0.025394128814847934,3.0042131535177017,0.3557451835993187,2.3200099814370883,,1.431912202549652,0.5386002997456661,0.0,1.3597666020585268,0.15693472222222415,7.003836603647391e-05,2.0846531740303247,5.329885648906732,2.0840628964853556,
Reflect_totaltime,0.5375045286195326,0.01577093504409032,0.7355644274984315,0.7046851409118287,5.250171581307394,0.0,3.418161186369239,1.2371779705320978,0.2671336111097895,0.00029480040259724575,1.908926154943531,0.0,0.5686429797851932,0.0,0.0,4.064298024691356,0.29090346700768777,1.6462612112128574,0.0,3.33735904996052,5.942505135207261,0.0,0.0,0.044621967466522826,1.3832907052114127,0.03905063384384526,1.0047744089815156,1.5196005606924035,3.668329262626348,1.577390780720308,2.7755575615628914e-17,4.4408920985006264e-17,1.8007493055555575,0.0013000929658528266,0.44757049252154085,2.6549151472063115,2.220446049250313e-16,0.6511457777517151
