,perma1,perma2,perma4,perma5,perma6,perma8,perma9,perma10,perma13,perma14,perma16,perma19,perma22,perma23,perma24,perma26,perma27,perma29,perma30,perma33,perma34,perma35,perma36,perma37,perma38,perma41,perma44,perma45,perma46,perma49,perma51,perma52,perma53,perma54,perma55,perma57,perma58,perma59
Sleep_percent,-0.0765334665330774,-0.0186734243863309,-0.0206726565216443,-0.1040145478787201,-0.7230899692761632,-0.2173212198752692,0.0404819445170202,0.0157236508570773,0.0435269853035657,0.1016150737961128,-0.0899101122869974,-0.0549459029058241,0.1413549074532072,0.0216142591863718,-0.1097854458807177,-0.2346325637677862,-0.0530364342259218,0.1223292687951763,-0.1121990077126407,-0.1236648029758177,-0.1507838194695129,0.0333593732317864,0.1095855493981801,0.0062351105749667,-0.6377345250269366,-0.0286456041761893,0.1503537900842031,0.5985351979737344,0.0582382239961804,-0.1653856042594797,0.2509289080528415,,0.0664513421788245,0.202610224618277,-0.1095700096159474,0.3252569601840204,-0.0854349737897965,0.1251669223827052
Exercise_satisfaction,-0.0720862697840173,0.1307352278611818,-0.3765073486841128,-0.3513964943108542,-0.0659923082213015,0.0169491525423728,-0.2495441377230364,0.1284942394012579,0.0152726699687672,-0.2010690755785265,0.2313980408048258,-0.0841630315017176,-0.3168413121470406,-0.0837938685491338,0.2647724941558146,,-0.4128378185127759,0.2720827574176682,0.140389109704118,-0.4716595786958934,0.1145181550169831,-0.2772184966351638,-0.2331695772142946,-0.1216739718695729,0.005555392260123,-0.2005567941124024,-0.2559971116258737,,-0.2606304254784544,-0.2495465322393951,-0.3116040583107699,0.2150582386803842,0.0325521122281215,0.0344827586206896,-0.4164317647628831,-0.4909385857950044,-0.2458786468939778,
Connect_grouptime,-0.015361813046719,0.081772220994486,0.0096029690040062,-0.1580956042608553,-0.1072973040608241,,,,,0.1901348233496269,-0.136086749855171,-0.1425539361568759,,0.0252903840395261,0.3078871466854392,-0.2683790775973838,-0.2806106378391077,,,-0.1112697246758727,,-0.0648119345128069,,-0.015814634213346,-0.0731194522028654,-0.1351024490334101,-0.2263865469916241,-0.1708298598826951,,,,-0.1091410096444908,0.1311465486981728,,0.0715952467873019,-0.2263444769649749,,
Connect_volunteertime,,0.0348431333320776,,,,0.0169491525423728,,-0.2211682391516964,,-0.0276123275862147,0.1325611995165754,,,,0.0072468308170391,,,,,,,,,,0.0053258570601367,,,-0.213029944431748,,,,0.3494733707160244,0.0275099408827132,,,,,
heart_rate,,0.0236136829218116,,,,,,-0.1958634473549575,0.2559946462518134,,-0.1128175649320311,,,,0.1274395895347132,,0.0083508498492802,-0.0946175692418834,,-0.0526262058037785,0.2573061855861275,-0.1591054608854303,,,0.1423087420530086,,0.0977659528841997,0.0938805311695886,-0.178707083523941,-0.1612028174772637,0.236691833165069,,-0.0858943327258818,0.0054038162039839,,,0.0,-0.1611168034850911
past_day_caffeine,,0.0241085535632321,-0.0161265210940034,0.1970357691893001,-0.4517560862121494,-0.2990576726959201,-0.1841271173545514,0.1770987128667251,-0.0546210619517877,0.1464357313431304,-0.0539863375538958,-0.1639812703575631,-0.1700785193928428,-0.0785354582085497,0.2120186837661056,,0.037391787975027,-0.0123952564435605,0.2208428466423242,-0.0683303836455485,0.1348550704896107,-0.0425834463358219,0.0514781069144457,-0.0270890762150533,-0.1682021865924859,0.1692737380204807,-0.2716699019922062,,0.019007260894461,,0.0342619801342919,0.0213556321699083,0.1159381819861024,-0.0735374972410419,-0.2486700012120627,,0.0936905392115557,0.2272378921628127
cumm_step_speed,,0.0255998812159073,,,,,,-0.0679846919911881,-0.083509717347992,,0.1508561137371357,,,,0.0551827250990348,-0.1093326227301526,0.0353698390783577,-0.2102500503456053,,-0.1576684941251048,0.0910372603025927,-0.1044350415898608,,,0.4561084069528049,,-0.052048608995643,0.1917337080245826,0.1479438169801572,-0.1541133415783206,-0.4097432902455814,,-0.2979170336697923,-0.1072306163154721,,,-0.017454572725639,0.0323124606707067
exercise_duration,,-0.0037831069196668,,,,,,0.0576379416981814,0.1439714842735521,,,,,,,0.2767199801050539,-0.1308467740064545,-0.2118437505705613,,-0.1602922740321472,-0.0841230388509442,0.0399196830245671,,,0.2507302602401756,,-0.1323616445026207,,0.1214595769353469,,-0.3856033851490223,,,-0.1191478307905278,,,-0.0884269757386375,-0.1831190064942972
exercise_calorie,,-0.0206140723990007,,,,,,-0.038036904644325,0.1439714842735521,,,,,,,0.2767199801050539,-0.1920293150932308,-0.2118437505705613,,-0.1210713854713591,-0.0930663055034209,0.0516706097462841,,,0.2242263873180862,,-0.165676933831244,,0.157431977992225,,-0.3762889278879599,,,-0.1191478307905278,,,-0.0884269757386375,-0.1831190064942972
cumm_step_count,,-0.1042915653566303,,,,,,-0.0260539088817701,0.1465941280325262,,0.4449031630247474,,,,-0.0863280770310893,0.2819359315645505,-0.1378592607309111,-0.1657633304957643,,-0.0632123135453775,0.1452839863031872,-0.2240195235835553,,,0.042010568513429,,0.0041497636981459,-0.07415276424948,-0.2499277633791772,-0.0609270306539682,-0.5730166153376514,,0.0816741528051897,-0.0107241046801982,,,-0.0991928207797795,-0.0132611638316604
cumm_step_calorie,,-0.1225239555619125,,,,,,-0.0260539088817701,0.1643981594478778,,0.4533787945827255,,,,-0.0808012754311894,0.2257847471543384,-0.1412216817243479,-0.0772649374276446,,-0.0674148745101091,0.1459992114069914,-0.2259979952780859,,,0.0172900639119895,,0.0041497636981459,-0.1179842438298756,-0.258314601076465,-0.0460524773062407,-0.5743392343338143,,0.0307451552226432,-0.0321709728662356,,,-0.0913945267965608,-0.0145361787555696
cumm_step_distance,,-0.1063269422506162,,,,,,-0.0260539088817701,0.1647854167796684,,0.4569559680837172,,,,-0.0877661733657572,0.2273676867456052,-0.1363839127439949,-0.1505618382857683,,-0.0652991024382097,0.1524362373412294,-0.2224084823465805,,,0.0625871734995983,,0.0041497636981459,-0.0842233779985209,-0.2436376351062113,-0.0630151652043989,-0.5730166153376514,,0.0599941244563983,-0.0160854864331178,,,-0.1189823595205694,-0.0184847875683988
past_day_exercise_strenuous,,,-0.2771540608070179,,,0.1114623220910737,,,,,,-0.2360569433019898,-0.0881664997094918,-0.0523793377254165,0.4299515226707027,0.0665981812243608,,,,0.1372270126966298,,0.0190876471172193,,,,,-0.2448247231011875,-0.086616920567495,0.3170550893818012,,,,,,-0.2204638754627028,-0.3690929447046673,-0.0651239733967711,0.0667018110355755
